%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1718246977997853060,3945,1718246977997740086,navsat_link,0,0,39.9253192935,116.199940054,65.7063980103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978047992036,3946,1718246978047809627,navsat_link,0,0,39.9253193863,116.199939685,65.7064285278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978098078724,3947,1718246978097832797,navsat_link,0,0,39.9253198867,116.199939828,65.706451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978148143110,3948,1718246978147850097,navsat_link,0,0,39.9253200008,116.199939447,65.7072219849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978198109819,3949,1718246978197872502,navsat_link,0,0,39.9253205317,116.199939658,65.7057113647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978247985881,3950,1718246978247882787,navsat_link,0,0,39.9253206401,116.199939255,65.7061843872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978298503337,3951,1718246978297847600,navsat_link,0,0,39.9253211981,116.199939542,65.7084579468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978348130796,3952,1718246978347853375,navsat_link,0,0,39.9253213112,116.199939151,65.7082061768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978398098423,3953,1718246978397839909,navsat_link,0,0,39.9253219844,116.1999395,65.7063446045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978448047762,3954,1718246978447905565,navsat_link,0,0,39.9253221292,116.199939091,65.706817627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978498013713,3955,1718246978497835121,navsat_link,0,0,39.9253227423,116.199939477,65.7075805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718246978548199683,3956,1718246978547890466,navsat_link,0,0,39.9253228975,116.199939072,65.7089004517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
